threshold,validation_precision,validation_recall,validation_f1,validation_pred_anomaly,final_precision,final_recall,final_f1,final_pred_anomaly
0.7,0.5720338983050848,0.823170731707317,0.675,236,0.5719844357976653,0.9932432432432432,0.725925925925926,514
0.71,0.5869565217391305,0.823170731707317,0.6852791878172588,230,0.6020618556701031,0.9864864864864865,0.7477592829705506,485
0.72,0.6255924170616114,0.8048780487804879,0.704,211,0.6365638766519823,0.9763513513513513,0.7706666666666667,454
0.73,0.6354679802955665,0.7865853658536586,0.7029972752043597,203,0.6697674418604651,0.972972972972973,0.7933884297520661,430
0.74,0.671875,0.7865853658536586,0.7247191011235955,192,0.7027027027027027,0.9662162162162162,0.813655761024182,407
0.7499999999999999,0.7016574585635359,0.774390243902439,0.736231884057971,181,0.7335092348284961,0.9391891891891891,0.8237037037037037,379
0.7599999999999999,0.7425149700598802,0.7560975609756098,0.7492447129909365,167,0.7648725212464589,0.9121621621621622,0.8320493066255779,353
0.7699999999999999,0.7987012987012987,0.75,0.7735849056603774,154,0.8140243902439024,0.902027027027027,0.8557692307692307,328
0.7799999999999999,0.8531468531468531,0.7439024390243902,0.7947882736156352,143,0.842948717948718,0.8885135135135135,0.8651315789473685,312
0.7899999999999999,0.9029850746268657,0.7378048780487805,0.8120805369127517,134,0.9027777777777778,0.8783783783783784,0.8904109589041096,288
0.7999999999999999,0.952755905511811,0.7378048780487805,0.8316151202749141,127,0.939622641509434,0.8412162162162162,0.8877005347593583,265
0.8099999999999999,0.983739837398374,0.7378048780487805,0.8432055749128919,123,0.9715447154471545,0.8074324324324325,0.8819188191881919,246
0.82,0.9917355371900827,0.7317073170731707,0.8421052631578947,121,0.9826086956521739,0.7635135135135135,0.8593155893536122,230
0.83,1.0,0.7134146341463414,0.8327402135231317,117,0.9953271028037384,0.7195945945945946,0.8352941176470589,214
0.84,1.0,0.6951219512195121,0.8201438848920863,114,0.9950738916256158,0.6824324324324325,0.8096192384769539,203
0.8499999999999999,1.0,0.6890243902439024,0.8158844765342961,113,1.0,0.6554054054054054,0.7918367346938775,194
0.8599999999999999,1.0,0.6524390243902439,0.7896678966789668,107,1.0,0.6216216216216216,0.7666666666666667,184
0.8699999999999999,1.0,0.6158536585365854,0.7622641509433963,101,1.0,0.5709459459459459,0.7268817204301076,169
0.8799999999999999,1.0,0.6036585365853658,0.752851711026616,99,1.0,0.527027027027027,0.6902654867256637,156
0.8899999999999999,1.0,0.5792682926829268,0.7335907335907336,95,1.0,0.48986486486486486,0.6575963718820862,145
0.8999999999999999,1.0,0.5487804878048781,0.7086614173228346,90,1.0,0.46283783783783783,0.6327944572748267,137
0.9099999999999999,1.0,0.5121951219512195,0.6774193548387096,84,1.0,0.44256756756756754,0.6135831381733021,131
0.9199999999999999,1.0,0.4268292682926829,0.5982905982905983,70,1.0,0.38175675675675674,0.5525672371638142,113
0.9299999999999999,1.0,0.3719512195121951,0.5422222222222223,61,1.0,0.3141891891891892,0.4781491002570694,93
0.94,1.0,0.2865853658536585,0.44549763033175355,47,1.0,0.23648648648648649,0.3825136612021858,70
0.95,1.0,0.25609756097560976,0.4077669902912621,42,1.0,0.20270270270270271,0.33707865168539325,60
